chapter_name,link,qns,ans
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-7-learn-to-add-zero-to-a-numbers-2365,5 + 0 = ____,5
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-7-learn-to-add-zero-to-a-numbers-2366,0 + 6 = ____,6
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-7-learn-to-add-zero-to-a-numbers-2367,8 + 0 = ___,8
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-7-learn-to-add-zero-to-a-numbers-2368,0 + 9 = ___,9
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-8-learn-to-add-doubles-2395,7 + 7 = ____,14
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-8-learn-to-add-doubles-2394,1 + 1 = ___,2
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-8-learn-to-add-doubles-2393,6 + 6 = ____,12
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-8-learn-to-add-doubles-2391,12 + 12 = ______,24
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-8-learn-to-add-doubles-2390,3 + 3 = _____,6
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-8-learn-to-add-doubles-2389,10 + 10 = _____,20
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-8-learn-to-add-doubles-2387,2 + 2 = ____,4
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-8-learn-to-add-doubles-2388,5 + 5 = ____,10
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-8-learn-to-add-doubles-2373,4 + 4 = ____,8
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-8-learn-to-add-doubles-2397,9 + 9 = ____,18
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-9-addition-facts-within-10-2398,1 + 3 = ___,4
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-9-addition-facts-within-10-2399,1 + 2 = ___,3
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-9-addition-facts-within-10-2400,0 + 4 = ___,4
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-9-addition-facts-within-10-2401,3 + 3 = ___,6
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-9-addition-facts-within-10-2402,Add: 4 + 3 = _____,7
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-9-addition-facts-within-10-2403,Add: 6 + 1 = _____,7
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-9-addition-facts-within-10-2404,Add: 7 + 2 = _____,9
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-9-addition-facts-within-10-2405,Add 2 to 4. What is the result?,6
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-9-addition-facts-within-10-2406,Add 5 to 3. What is the result? ,8
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-9-addition-facts-within-10-2407,Add 3 to 6. What is the result? ,9
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-9-addition-facts-within-10-6406,I have 5 apples. Mary gives me 4 apples. How many apples do I have now?,9
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-9-addition-facts-within-10-6407,I have 3 marbles. John gives me 2 marbles and Mary gives me 5 marbles. How many marbles do I have now?,10
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-9-addition-facts-within-10-6408,3 + 3 + 3 = ____,9
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-9-addition-facts-within-10-6409,4 + 3 + 2 + 1 = ____,10
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-9-addition-facts-within-10-6410,2 + 2 + 2 + 2 = ____,8
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-10-addition-facts-sums-to-18-2408,Add: 6 + 5 = _____,11
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-10-addition-facts-sums-to-18-2409,Add: 6 + 6 = _____,12
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-10-addition-facts-sums-to-18-2410,Add: 7 + 7 = ______,14
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-10-addition-facts-sums-to-18-2411,Add: 8 + 5 = _____,13
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-10-addition-facts-sums-to-18-2412,Add: 9 + 6 = _____,15
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-10-addition-facts-sums-to-18-2413,Add: 4 + 7 = _____,11
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-10-addition-facts-sums-to-18-2414,Add: 9 + 8 = ______,17
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-10-addition-facts-sums-to-18-2415,Add: 8 + 8 = _____,16
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-10-addition-facts-sums-to-18-2416,Add: 5 + 9 = _____,14
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-10-addition-facts-sums-to-18-2417,Add: 7 + 9 = ______,16
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-11-word-problems-addition-within-18-2423,John has 3 black cars and 5 red cars. How many cars does John have?,8
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-11-word-problems-addition-within-18-2427,There are 5 girls and 8 boys in a class. Jerry gave each student 1 pencil each. How many pencils did Jerry give to his students?,13
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-11-word-problems-addition-within-18-2431,John ate 1 apple and 3 oranges . How many fruits did he eat?,4
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-11-word-problems-addition-within-18-2436,Bella bought 5 skirts and 7 hats. How many items did she buy in all ?,12
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-11-word-problems-addition-within-18-2437,"At first, Andrew had 9 marbles in a box. His uncle gave him another 8 marbles. Find the total number of marbles in Andrew's box.",17
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-11-word-problems-addition-within-18-2439,Charlie has 8 pens. Allen has 5 pens. How many pens do they have altogether?,13
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-11-word-problems-addition-within-18-2441,A basket contains 6 apples and 7 bananas. How many fruits are there in the basket?,13
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-11-word-problems-addition-within-18-2442,"Charlie bought 6 comic books,5 novels and 3 hats. How many items did Charlie buy ?",14
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-11-word-problems-addition-within-18-2444,Magdalene gave some sweets to her classmates. The boys received 9 sweets and the girls received 7 sweets. How many sweets did Magdalene give to her classmates? ,16
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-11-word-problems-addition-within-18-2446,Henry polished 5 pairs of shoes and Allen polished 2 pairs of shoes. How many pairs of shoes did the two boys polish in total?,7
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-12-addition-complete-the-addition-sentence-2455,Enter the missing number in the box below. 4 + ____ = 9,5
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-12-addition-complete-the-addition-sentence-2456,Enter the missing number in the box below. 1 + 4 = _____,5
Addition,https://www.singaporemathguru.com/question/primary-1-math-drills-math-worksheets-math-exam-papers-math-practice-chapter-3-addition-exercise-12-addition-complete-the-addition-sentence-2457,Enter the missing number in the box below. 4 + ____ = 11,7
